ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
auhe1237-vigesimal-counting,auhe1237,vigesimal-counting,maybe,vigesimal-counting-maybe,,
abad1241-numeral-system,abad1241,numeral-system,decimal,system-decimal,"multiplication/addition for 6 ([2] ⋅ 3), 8 ([2] ⋅ 4), 9 ([2] ⋅ 4 + 1); 11 to 19 = 10 + n",
abad1241-numeral-subsystem,abad1241,numeral-subsystem,decimal modified,subsystem-decimal-modified,"multiplication/addition for 6 ([2] ⋅ 3), 8 ([2] ⋅ 4), 9 ([2] ⋅ 4 + 1); 11 to 19 = 10 + n",
abad1241-formation-of-5,abad1241,formation-of-5,5,,,
abad1241-formation-of-10,abad1241,formation-of-10,10 ⋅ 1 (innovative?),,,
abad1241-formation-of-15,abad1241,formation-of-15,10 ⋅ 1 + 5,,,
abad1241-formation-of-20,abad1241,formation-of-20,2 ⋅ 10 (innovative?),,,
abad1241-formation-of-40,abad1241,formation-of-40,4 ⋅ 10,,,
abad1241-binary-counting,abad1241,binary-counting,no,binary-counting-no,,
abad1241-ternary-counting,abad1241,ternary-counting,no,ternary-counting-no,,
abad1241-quaternary-counting,abad1241,quaternary-counting,no,quaternary-counting-no,,
abad1241-quinary-counting,abad1241,quinary-counting,no,quinary-counting-no,,
abad1241-senary-counting,abad1241,senary-counting,no,senary-counting-no,,
abad1241-decimal-counting,abad1241,decimal-counting,yes,decimal-counting-yes,,
abad1241-vigesimal-counting,abad1241,vigesimal-counting,no,vigesimal-counting-no,,
abag1245-numeral-system,abag1245,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2; 5 = one hand?",
abag1245-numeral-subsystem,abag1245,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2; 5 = one hand?",
abag1245-formation-of-5,abag1245,formation-of-5,1 hand (?),,,
abag1245-formation-of-10,abag1245,formation-of-10,unknown,,,
abag1245-formation-of-15,abag1245,formation-of-15,unknown,,,
abag1245-formation-of-20,abag1245,formation-of-20,unknown,,,
abag1245-formation-of-40,abag1245,formation-of-40,unknown,,,
abag1245-binary-counting,abag1245,binary-counting,yes,binary-counting-yes,,
abag1245-ternary-counting,abag1245,ternary-counting,no,ternary-counting-no,,
abag1245-quaternary-counting,abag1245,quaternary-counting,no,quaternary-counting-no,,
abag1245-quinary-counting,abag1245,quinary-counting,insufficient data,quinary-counting-insufficient-data,,
abag1245-senary-counting,abag1245,senary-counting,insufficient data,senary-counting-insufficient-data,,
abag1245-decimal-counting,abag1245,decimal-counting,insufficient data,decimal-counting-insufficient-data,,
abag1245-vigesimal-counting,abag1245,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abag1245-hand-word,abag1245,hand-word,yes,hand-word-yes,,
abai1240-numeral-system,abai1240,numeral-system,decimal,system-decimal,1 through 10 < PAN (although 7 from ‘point’?); numerals above 10 unknown,
abai1240-numeral-subsystem,abai1240,numeral-subsystem,decimal proper,subsystem-decimal-proper,1 through 10 < PAN (although 7 from ‘point’?); numerals above 10 unknown,
abai1240-formation-of-5,abai1240,formation-of-5,5,,,
abai1240-formation-of-10,abai1240,formation-of-10,10,,,
abai1240-formation-of-15,abai1240,formation-of-15,unknown,,,
abai1240-formation-of-20,abai1240,formation-of-20,unknown,,,
abai1240-formation-of-40,abai1240,formation-of-40,unknown,,,
abai1240-binary-counting,abai1240,binary-counting,no,binary-counting-no,,
abai1240-ternary-counting,abai1240,ternary-counting,no,ternary-counting-no,,
abai1240-quaternary-counting,abai1240,quaternary-counting,no,quaternary-counting-no,,
abai1240-quinary-counting,abai1240,quinary-counting,no,quinary-counting-no,,
abai1240-senary-counting,abai1240,senary-counting,no,senary-counting-no,,
abai1240-decimal-counting,abai1240,decimal-counting,yes,decimal-counting-yes,,
abai1240-vigesimal-counting,abai1240,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abai1241-numeral-system,abai1241,numeral-system,decimal,system-decimal,11 = 10 + 1; 20 = 2 ⋅ 10,
abai1241-numeral-subsystem,abai1241,numeral-subsystem,decimal proper,subsystem-decimal-proper,11 = 10 + 1; 20 = 2 ⋅ 10,
abai1241-formation-of-5,abai1241,formation-of-5,5,,,
abai1241-formation-of-10,abai1241,formation-of-10,10,,,
abai1241-formation-of-15,abai1241,formation-of-15,unknown,,,
abai1241-formation-of-20,abai1241,formation-of-20,2 ⋅ 10,,,
abai1241-formation-of-40,abai1241,formation-of-40,4 ⋅ 10,,,
abai1241-binary-counting,abai1241,binary-counting,no,binary-counting-no,,
abai1241-ternary-counting,abai1241,ternary-counting,no,ternary-counting-no,,
abai1241-quaternary-counting,abai1241,quaternary-counting,no,quaternary-counting-no,,
abai1241-quinary-counting,abai1241,quinary-counting,no,quinary-counting-no,,
abai1241-senary-counting,abai1241,senary-counting,no,senary-counting-no,,
abai1241-decimal-counting,abai1241,decimal-counting,yes,decimal-counting-yes,,
abai1241-vigesimal-counting,abai1241,vigesimal-counting,no,vigesimal-counting-no,,
abau1245-numeral-system,abau1245,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2; or dialectal differences for 4; 5 = 2 + 2 + 1; or 5 contains hand",
abau1245-numeral-subsystem,abau1245,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2; or dialectal differences for 4; 5 = 2 + 2 + 1; or 5 contains hand",
abau1245-formation-of-5,abau1245,formation-of-5,2 + 2 + 1 or hand 1,,,
abau1245-formation-of-10,abau1245,formation-of-10,hand 2,,,
abau1245-formation-of-15,abau1245,formation-of-15,hand 2 foot 1,,,
abau1245-formation-of-20,abau1245,formation-of-20,hand 2 foot 2,,,
abau1245-formation-of-40,abau1245,formation-of-40,unknown,,,
abau1245-binary-counting,abau1245,binary-counting,yes,binary-counting-yes,,
abau1245-ternary-counting,abau1245,ternary-counting,no,ternary-counting-no,,
abau1245-quaternary-counting,abau1245,quaternary-counting,no,quaternary-counting-no,,
abau1245-quinary-counting,abau1245,quinary-counting,yes,quinary-counting-yes,,
abau1245-senary-counting,abau1245,senary-counting,no,senary-counting-no,,
abau1245-decimal-counting,abau1245,decimal-counting,no,decimal-counting-no,,
abau1245-vigesimal-counting,abau1245,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abau1245-hand-word,abau1245,hand-word,yes,hand-word-yes,,
foau1240-numeral-system,foau1240,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 contains hand; quinary starting at 5",
foau1240-numeral-subsystem,foau1240,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 contains hand; quinary starting at 5",
foau1240-formation-of-5,foau1240,formation-of-5,2 + 2 + 1 or hand side or hand side all,,,
foau1240-formation-of-10,foau1240,formation-of-10,hand side hand side or hand both,,,
foau1240-formation-of-15,foau1240,formation-of-15,hand both foot side all,,,
foau1240-formation-of-20,foau1240,formation-of-20,foot both,,,
foau1240-formation-of-40,foau1240,formation-of-40,unknown,,,
foau1240-binary-counting,foau1240,binary-counting,yes,binary-counting-yes,,
foau1240-ternary-counting,foau1240,ternary-counting,no,ternary-counting-no,,
foau1240-quaternary-counting,foau1240,quaternary-counting,no,quaternary-counting-no,,
foau1240-quinary-counting,foau1240,quinary-counting,yes,quinary-counting-yes,,
foau1240-senary-counting,foau1240,senary-counting,no,senary-counting-no,,
foau1240-decimal-counting,foau1240,decimal-counting,no,decimal-counting-no,,
foau1240-vigesimal-counting,foau1240,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
foau1240-hand-word,foau1240,hand-word,yes,hand-word-yes,,
aben1249-numeral-system,aben1249,numeral-system,decimal,system-decimal,11 to 19 = x + n,
aben1249-numeral-subsystem,aben1249,numeral-subsystem,decimal proper,subsystem-decimal-proper,11 to 19 = x + n,
aben1249-formation-of-5,aben1249,formation-of-5,5,,,
aben1249-formation-of-10,aben1249,formation-of-10,10,,,
aben1249-formation-of-15,aben1249,formation-of-15,x + 5,,,
aben1249-formation-of-20,aben1249,formation-of-20,2 ⋅ 10,,,
aben1249-formation-of-40,aben1249,formation-of-40,4 ⋅ 10,,,
aben1249-binary-counting,aben1249,binary-counting,no,binary-counting-no,,
aben1249-ternary-counting,aben1249,ternary-counting,no,ternary-counting-no,,
aben1249-quaternary-counting,aben1249,quaternary-counting,no,quaternary-counting-no,,
aben1249-quinary-counting,aben1249,quinary-counting,no,quinary-counting-no,,
aben1249-senary-counting,aben1249,senary-counting,no,senary-counting-no,,
aben1249-decimal-counting,aben1249,decimal-counting,yes,decimal-counting-yes,,
aben1249-vigesimal-counting,aben1249,vigesimal-counting,no,vigesimal-counting-no,,
abin1243-numeral-system,abin1243,numeral-system,binary,system-binary,"3 = x + y, 4 = x + x, 5 = x + x + 1; or 5 = 6 (= ‘many’)?; possibly alternative binary+4",
abin1243-numeral-subsystem,abin1243,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = x + y, 4 = x + x, 5 = x + x + 1; or 5 = 6 (= ‘many’)?; possibly alternative binary+4",
abin1243-formation-of-5,abin1243,formation-of-5,2 + 2 + 1 or 6 [sic] (?),,,
abin1243-formation-of-10,abin1243,formation-of-10,unknown,,,
abin1243-formation-of-15,abin1243,formation-of-15,unknown,,,
abin1243-formation-of-20,abin1243,formation-of-20,unknown,,,
abin1243-formation-of-40,abin1243,formation-of-40,unknown,,,
abin1243-binary-counting,abin1243,binary-counting,yes,binary-counting-yes,,
abin1243-ternary-counting,abin1243,ternary-counting,no,ternary-counting-no,,
abin1243-quaternary-counting,abin1243,quaternary-counting,no,quaternary-counting-no,,
abin1243-quinary-counting,abin1243,quinary-counting,no,quinary-counting-no,,
abin1243-senary-counting,abin1243,senary-counting,insufficient data,senary-counting-insufficient-data,,
abin1243-decimal-counting,abin1243,decimal-counting,insufficient data,decimal-counting-insufficient-data,,
abin1243-vigesimal-counting,abin1243,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abom1238-numeral-system,abom1238,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1",
abom1238-numeral-subsystem,abom1238,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1",
abom1238-formation-of-5,abom1238,formation-of-5,2 + 2 + 1,,,
abom1238-formation-of-10,abom1238,formation-of-10,unknown,,,
abom1238-formation-of-15,abom1238,formation-of-15,unknown,,,
abom1238-formation-of-20,abom1238,formation-of-20,unknown,,,
abom1238-formation-of-40,abom1238,formation-of-40,unknown,,,
abom1238-binary-counting,abom1238,binary-counting,yes,binary-counting-yes,,
abom1238-ternary-counting,abom1238,ternary-counting,no,ternary-counting-no,,
abom1238-quaternary-counting,abom1238,quaternary-counting,no,quaternary-counting-no,,
abom1238-quinary-counting,abom1238,quinary-counting,no,quinary-counting-no,,
abom1238-senary-counting,abom1238,senary-counting,insufficient data,senary-counting-insufficient-data,,
abom1238-decimal-counting,abom1238,decimal-counting,insufficient data,decimal-counting-insufficient-data,,
abom1238-vigesimal-counting,abom1238,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abuu1241-numeral-system,abuu1241,numeral-system,quinary,system-quinary,"subtraction for 4 ?; 5 contains arm; 10 = 5 ⋅ 2 (system looks possibly confused, e.g., 'eight' was perhaps misunderstood as 'head')",
abuu1241-numeral-subsystem,abuu1241,numeral-subsystem,quinary,subsystem-quinary,"subtraction for 4 ?; 5 contains arm; 10 = 5 ⋅ 2 (system looks possibly confused, e.g., 'eight' was perhaps misunderstood as 'head')",
abuu1241-formation-of-5,abuu1241,formation-of-5,1 hand,,,
abuu1241-formation-of-10,abuu1241,formation-of-10,10 (?),,,
abuu1241-formation-of-15,abuu1241,formation-of-15,unknown,,,
abuu1241-formation-of-20,abuu1241,formation-of-20,unknown,,,
abuu1241-formation-of-40,abuu1241,formation-of-40,unknown,,,
abuu1241-binary-counting,abuu1241,binary-counting,no,binary-counting-no,,
abuu1241-ternary-counting,abuu1241,ternary-counting,no,ternary-counting-no,,
abuu1241-quaternary-counting,abuu1241,quaternary-counting,no,quaternary-counting-no,,
abuu1241-quinary-counting,abuu1241,quinary-counting,yes,quinary-counting-yes,,
abuu1241-senary-counting,abuu1241,senary-counting,no,senary-counting-no,,
abuu1241-decimal-counting,abuu1241,decimal-counting,maybe,decimal-counting-maybe,,
abuu1241-vigesimal-counting,abuu1241,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abuu1241-hand-word,abuu1241,hand-word,yes,hand-word-yes,,
abua1245-numeral-system,abua1245,numeral-system,quinary,system-quinary,4 < ‘dog’; may also use doubling for 4 (2 + 2) and 6 (3 + 3); 6 to 9 = 5 + n,
abua1245-numeral-subsystem,abua1245,numeral-subsystem,quinary,subsystem-quinary,4 < ‘dog’; may also use doubling for 4 (2 + 2) and 6 (3 + 3); 6 to 9 = 5 + n,
abua1245-formation-of-5,abua1245,formation-of-5,hand other,,,
abua1245-formation-of-10,abua1245,formation-of-10,hand 2,,,
abua1245-formation-of-15,abua1245,formation-of-15,hand 2 leg 1,,,
abua1245-formation-of-20,abua1245,formation-of-20,hand 2 leg 2,,,
abua1245-formation-of-40,abua1245,formation-of-40,unknown,,,
abua1245-binary-counting,abua1245,binary-counting,no,binary-counting-no,,
abua1245-ternary-counting,abua1245,ternary-counting,no,ternary-counting-no,,
abua1245-quaternary-counting,abua1245,quaternary-counting,no,quaternary-counting-no,,
abua1245-quinary-counting,abua1245,quinary-counting,yes,quinary-counting-yes,,
abua1245-senary-counting,abua1245,senary-counting,no,senary-counting-no,,
abua1245-decimal-counting,abua1245,decimal-counting,no,decimal-counting-no,,
abua1245-vigesimal-counting,abua1245,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
abua1245-hand-word,abua1245,hand-word,yes,hand-word-yes,,
abui1241-numeral-system,abui1241,numeral-system,quinary,system-quinary,simplex 6; 7 to 9 = x + n,
abui1241-numeral-subsystem,abui1241,numeral-subsystem,quinary,subsystem-quinary,simplex 6; 7 to 9 = x + n,
abui1241-formation-of-5,abui1241,formation-of-5,5 (?),,,
abui1241-formation-of-10,abui1241,formation-of-10,10 ⋅ 1 (?),,,
abui1241-formation-of-15,abui1241,formation-of-15,10 ⋅ 1 + 5,,,
abui1241-formation-of-20,abui1241,formation-of-20,10 ⋅ 2,,,
abui1241-formation-of-40,abui1241,formation-of-40,10 ⋅ 4,,,
abui1241-binary-counting,abui1241,binary-counting,no,binary-counting-no,,
abui1241-ternary-counting,abui1241,ternary-counting,no,ternary-counting-no,,
abui1241-quaternary-counting,abui1241,quaternary-counting,no,quaternary-counting-no,,
abui1241-quinary-counting,abui1241,quinary-counting,yes,quinary-counting-yes,,
abui1241-senary-counting,abui1241,senary-counting,no,senary-counting-no,,
abui1241-decimal-counting,abui1241,decimal-counting,yes,decimal-counting-yes,,
abui1241-vigesimal-counting,abui1241,vigesimal-counting,no,vigesimal-counting-no,,
abun1252-numeral-system,abun1252,numeral-system,decimal,system-decimal,"4, 7 from Austronesian?; onset run from 5 to 9 ?; 11 to 19 = 10 + n",
abun1252-numeral-subsystem,abun1252,numeral-subsystem,decimal proper,subsystem-decimal-proper,"4, 7 from Austronesian?; onset run from 5 to 9 ?; 11 to 19 = 10 + n",
abun1252-formation-of-5,abun1252,formation-of-5,5 (?),,,
abun1252-formation-of-10,abun1252,formation-of-10,10 (?),,,
abun1252-formation-of-15,abun1252,formation-of-15,10 + 5,,,
abun1252-formation-of-20,abun1252,formation-of-20,10 ⋅ 2 or 20 (?),,,
abun1252-formation-of-40,abun1252,formation-of-40,10 ⋅ 4 or 20 ⋅ 2,,,
abun1252-binary-counting,abun1252,binary-counting,no,binary-counting-no,,
abun1252-ternary-counting,abun1252,ternary-counting,no,ternary-counting-no,,
abun1252-quaternary-counting,abun1252,quaternary-counting,no,quaternary-counting-no,,
abun1252-quinary-counting,abun1252,quinary-counting,no,quinary-counting-no,,
abun1252-senary-counting,abun1252,senary-counting,no,senary-counting-no,,
abun1252-decimal-counting,abun1252,decimal-counting,yes,decimal-counting-yes,,
abun1252-vigesimal-counting,abun1252,vigesimal-counting,yes,vigesimal-counting-yes,,
achi1257-numeral-system,achi1257,numeral-system,decimal,system-decimal,"subtraction for 8, 9; 11 to 19 = n + x",
achi1257-numeral-subsystem,achi1257,numeral-subsystem,decimal modified,subsystem-decimal-modified,"subtraction for 8, 9; 11 to 19 = n + x",
achi1257-formation-of-5,achi1257,formation-of-5,5,,,
achi1257-formation-of-10,achi1257,formation-of-10,1 ⋅ 10,,,
achi1257-formation-of-15,achi1257,formation-of-15,5 + 10,,,
achi1257-formation-of-20,achi1257,formation-of-20,2 ⋅ 10,,,
achi1257-formation-of-40,achi1257,formation-of-40,4 ⋅ 10,,,
achi1257-binary-counting,achi1257,binary-counting,no,binary-counting-no,,
achi1257-ternary-counting,achi1257,ternary-counting,no,ternary-counting-no,,
achi1257-quaternary-counting,achi1257,quaternary-counting,no,quaternary-counting-no,,
achi1257-quinary-counting,achi1257,quinary-counting,no,quinary-counting-no,,
achi1257-senary-counting,achi1257,senary-counting,no,senary-counting-no,,
achi1257-decimal-counting,achi1257,decimal-counting,yes,decimal-counting-yes,,
achi1257-vigesimal-counting,achi1257,vigesimal-counting,no,vigesimal-counting-no,,
adan1251-numeral-system,adan1251,numeral-system,decimal,system-decimal,"subtraction for 8, 9; 7 maybe < Austronesian 7 and [10 minus] 3; 11 to 19 = 10 + n",
adan1251-numeral-subsystem,adan1251,numeral-subsystem,decimal modified,subsystem-decimal-modified,"subtraction for 8, 9; 7 maybe < Austronesian 7 and [10 minus] 3; 11 to 19 = 10 + n",
adan1251-formation-of-5,adan1251,formation-of-5,5 (?),,,
adan1251-formation-of-10,adan1251,formation-of-10,10 ⋅ 1,,,
adan1251-formation-of-15,adan1251,formation-of-15,10 ⋅ 1 + 5,,,
adan1251-formation-of-20,adan1251,formation-of-20,10 ⋅ 2,,,
adan1251-formation-of-40,adan1251,formation-of-40,10 ⋅ 4,,,
adan1251-binary-counting,adan1251,binary-counting,no,binary-counting-no,,
adan1251-ternary-counting,adan1251,ternary-counting,no,ternary-counting-no,,
adan1251-quaternary-counting,adan1251,quaternary-counting,no,quaternary-counting-no,,
adan1251-quinary-counting,adan1251,quinary-counting,no,quinary-counting-no,,
adan1251-senary-counting,adan1251,senary-counting,no,senary-counting-no,,
adan1251-decimal-counting,adan1251,decimal-counting,yes,decimal-counting-yes,,
adan1251-vigesimal-counting,adan1251,vigesimal-counting,no,vigesimal-counting-no,,
adas1235-numeral-system,adas1235,numeral-system,decimal,system-decimal,11 to 19 = 10 + n,
adas1235-numeral-subsystem,adas1235,numeral-subsystem,decimal proper,subsystem-decimal-proper,11 to 19 = 10 + n,
adas1235-formation-of-5,adas1235,formation-of-5,5,,,
adas1235-formation-of-10,adas1235,formation-of-10,1 ⋅ 10,,,
adas1235-formation-of-15,adas1235,formation-of-15,1 ⋅ 10 + 5,,,
adas1235-formation-of-20,adas1235,formation-of-20,2 ⋅ 10,,,
adas1235-formation-of-40,adas1235,formation-of-40,4 ⋅ 10,,,
adas1235-binary-counting,adas1235,binary-counting,no,binary-counting-no,,
adas1235-ternary-counting,adas1235,ternary-counting,no,ternary-counting-no,,
adas1235-quaternary-counting,adas1235,quaternary-counting,no,quaternary-counting-no,,
adas1235-quinary-counting,adas1235,quinary-counting,no,quinary-counting-no,,
adas1235-senary-counting,adas1235,senary-counting,no,senary-counting-no,,
adas1235-decimal-counting,adas1235,decimal-counting,yes,decimal-counting-yes,,
adas1235-vigesimal-counting,adas1235,vigesimal-counting,no,vigesimal-counting-no,,
adon1237-numeral-system,adon1237,numeral-system,decimal,system-decimal,8 historically from 4 ⋅ 2 ?; 11 to 19 = 10 + n,
adon1237-numeral-subsystem,adon1237,numeral-subsystem,decimal proper,subsystem-decimal-proper,8 historically from 4 ⋅ 2 ?; 11 to 19 = 10 + n,
adon1237-formation-of-5,adon1237,formation-of-5,5,,,
adon1237-formation-of-10,adon1237,formation-of-10,10,,,
adon1237-formation-of-15,adon1237,formation-of-15,10 + 5,,,
adon1237-formation-of-20,adon1237,formation-of-20,10 ⋅ 2,,,
adon1237-formation-of-40,adon1237,formation-of-40,10 ⋅ 4,,,
adon1237-binary-counting,adon1237,binary-counting,no,binary-counting-no,,
adon1237-ternary-counting,adon1237,ternary-counting,no,ternary-counting-no,,
adon1237-quaternary-counting,adon1237,quaternary-counting,no,quaternary-counting-no,,
adon1237-quinary-counting,adon1237,quinary-counting,no,quinary-counting-no,,
adon1237-senary-counting,adon1237,senary-counting,no,senary-counting-no,,
adon1237-decimal-counting,adon1237,decimal-counting,yes,decimal-counting-yes,,
adon1237-vigesimal-counting,adon1237,vigesimal-counting,no,vigesimal-counting-no,,
adze1240-numeral-system,adze1240,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 = 2 + 1 + 1; or 5 = one hand (One informant said that counting on hands had been introduced)",
adze1240-numeral-subsystem,adze1240,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 = 2 + 1 + 1; or 5 = one hand (One informant said that counting on hands had been introduced)",
adze1240-formation-of-5,adze1240,formation-of-5,2 + 2 + 1 or 2 + 1 + 2 or hand 1 or hand side,,,
adze1240-formation-of-10,adze1240,formation-of-10,hand side and hand side,,,
adze1240-formation-of-15,adze1240,formation-of-15,hand side and hand side and leg side,,,
adze1240-formation-of-20,adze1240,formation-of-20,hand 2 foot 2,,,
adze1240-formation-of-40,adze1240,formation-of-40,unknown,,,
adze1240-binary-counting,adze1240,binary-counting,yes,binary-counting-yes,,
adze1240-ternary-counting,adze1240,ternary-counting,no,ternary-counting-no,,
adze1240-quaternary-counting,adze1240,quaternary-counting,no,quaternary-counting-no,,
adze1240-quinary-counting,adze1240,quinary-counting,maybe,quinary-counting-maybe,,
adze1240-senary-counting,adze1240,senary-counting,no,senary-counting-no,,
adze1240-decimal-counting,adze1240,decimal-counting,no,decimal-counting-no,,
adze1240-vigesimal-counting,adze1240,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
aeka1244-numeral-system,aeka1244,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2; or 4 = 5 minus 1 in one dialect; 5 = hand one; quinary starting at 5",
aeka1244-numeral-subsystem,aeka1244,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2; or 4 = 5 minus 1 in one dialect; 5 = hand one; quinary starting at 5",
aeka1244-formation-of-5,aeka1244,formation-of-5,hand 1,,,
aeka1244-formation-of-10,aeka1244,formation-of-10,hand 2,,,
aeka1244-formation-of-15,aeka1244,formation-of-15,hand 2 foot 1,,,
aeka1244-formation-of-20,aeka1244,formation-of-20,hand 2 foot 2,,,
aeka1244-formation-of-40,aeka1244,formation-of-40,unknown,,,
aeka1244-binary-counting,aeka1244,binary-counting,yes,binary-counting-yes,,
aeka1244-ternary-counting,aeka1244,ternary-counting,no,ternary-counting-no,,
aeka1244-quaternary-counting,aeka1244,quaternary-counting,no,quaternary-counting-no,,
aeka1244-quinary-counting,aeka1244,quinary-counting,yes,quinary-counting-yes,,
aeka1244-senary-counting,aeka1244,senary-counting,no,senary-counting-no,,
aeka1244-decimal-counting,aeka1244,decimal-counting,no,decimal-counting-no,,
aeka1244-vigesimal-counting,aeka1244,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
aeka1244-hand-word,aeka1244,hand-word,yes,hand-word-yes,,
aeky1238-numeral-system,aeky1238,numeral-system,binary,system-binary,3 = 2 + 1; body tally after 3; 5 = thumb,
aeky1238-numeral-subsystem,aeky1238,numeral-subsystem,binary proper,subsystem-binary-proper,3 = 2 + 1; body tally after 3; 5 = thumb,
aeky1238-formation-of-5,aeky1238,formation-of-5,thumb,,,
aeky1238-formation-of-10,aeky1238,formation-of-10,shoulder,,,
aeky1238-formation-of-15,aeky1238,formation-of-15,upper arm,,,
aeky1238-formation-of-20,aeky1238,formation-of-20,index finger (?),,,
aeky1238-formation-of-40,aeky1238,formation-of-40,unknown,,,
aeky1238-binary-counting,aeky1238,binary-counting,yes,binary-counting-yes,,
aeky1238-ternary-counting,aeky1238,ternary-counting,no,ternary-counting-no,,
aeky1238-quaternary-counting,aeky1238,quaternary-counting,no,quaternary-counting-no,,
aeky1238-quinary-counting,aeky1238,quinary-counting,no,quinary-counting-no,,
aeky1238-senary-counting,aeky1238,senary-counting,no,senary-counting-no,,
aeky1238-decimal-counting,aeky1238,decimal-counting,no,decimal-counting-no,,
aeky1238-vigesimal-counting,aeky1238,vigesimal-counting,insufficient data,vigesimal-counting-insufficient-data,,
aeky1238-bodypart-tallying,aeky1238,bodypart-tallying,yes,bodypart-tallying-yes,,
agar1252-numeral-system,agar1252,numeral-system,binary,system-binary,"3 = 2 + 1, 4 = 2 + 2; 5 contains hand",
agar1252-numeral-subsystem,agar1252,numeral-subsystem,binary proper,subsystem-binary-proper,"3 = 2 + 1, 4 = 2 + 2; 5 contains hand",
agar1252-formation-of-5,agar1252,formation-of-5,hand 1,,,
agar1252-formation-of-10,agar1252,formation-of-10,hand 2,,,
agar1252-formation-of-15,agar1252,formation-of-15,hand 2 foot cross over (?),,,
agar1252-formation-of-20,agar1252,formation-of-20,hand 2 foot 2 or 1 man,,,
agar1252-formation-of-40,agar1252,formation-of-40,unknown,,,
agar1252-binary-counting,agar1252,binary-counting,yes,binary-counting-yes,,
